LONGITUDE,LATITUDE,ELEVATION
36.320700803,32.300469599,653.249
36.3207516316,32.3004609803,653.241
36.3207719681,32.3004646959,653.275
36.3206387916,32.3002909001,653.411
36.3206330086,32.3003076686,652.992
36.320697605,32.3002883514,653.174
36.320784171,32.3002717344,653.326
36.320703425,32.3001403055,653.149
36.3206028439,32.3001777581,652.909
36.3206358949,32.300166285,653.156
36.3203461909,32.2998287369,652.729
36.3203171021,32.2999053491,652.921
36.3202376272,32.2999356809,652.704
36.3201063374,32.2999686526,652.612
36.3199323929,32.2999996837,652.552
36.3197701405,32.3000308727,652.483
36.3196110913,32.3000184275,652.408
36.3194412858,32.300058853,652.334
36.3192910027,32.3000876995,652.2
36.3205155883,32.2998902499,652.978
36.3206262126,32.2998709137,652.884
36.320609229,32.299876519,652.988
36.3206503527,32.2999952779,653.349
36.3205787377,32.3000301571,653.045
36.3205936485,32.3000711514,653.042
36.3205601872,32.3000725382,653.038
36.3205437112,32.3000467873,653.012
36.3204439581,32.3000287515,652.803
36.3204658365,32.3000699367,652.915
36.3204808349,32.3000938162,652.971
36.3204812588,32.3000998177,652.958
36.3203759711,32.3001829734,652.827
36.320356854,32.3001236397,652.84
36.3203481564,32.3001018506,652.896
36.320336092,32.3000990448,652.918
36.3203551327,32.3000568036,652.828
36.3201927529,32.3001079307,652.855
36.3202066149,32.3001404584,652.832
36.3202159168,32.3001656506,652.863
36.3202215297,32.3001783239,652.73
36.3202368471,32.3002143824,652.874
36.3200244256,32.3003176002,652.667
36.3200404488,32.3002058204,652.655
36.3200409343,32.3001969164,652.758
36.3200353765,32.3001497259,652.827
36.3200383276,32.3001687436,652.737
36.3199368244,32.3001716691,652.627
36.3197910918,32.3001958052,652.647
36.3197965674,32.3002120234,652.542
36.3197999438,32.3002362941,652.635
36.3198033266,32.300248942,652.432
36.3198156508,32.3003067848,652.568
36.3198362908,32.3003838503,652.72
36.3196336998,32.3003066065,652.62
36.3196460882,32.3002873001,653.064
36.319644328,32.3002831588,652.737
36.3196272921,32.3002888457,652.683
36.3196118629,32.3002731212,652.563
36.3196107774,32.300239092,652.514
36.3195963992,32.3002268297,652.539
36.3194576356,32.3002556108,652.443
36.3194600133,32.3002789706,652.403
36.3194657118,32.3003107951,652.47
36.3194696106,32.3003309134,652.575
36.3193624507,32.3003635721,652.507
36.3192589019,32.3004223388,652.539
36.3192522137,32.3003859966,652.52
36.3191751246,32.3004135205,652.315
36.3192192679,32.3003653051,652.371
36.3192284334,32.300329923,652.238
36.3192358861,32.3003133473,652.278
36.3191782655,32.3002138044,652.225
36.3191087979,32.3000485245,652.071
36.3189107046,32.3001426422,651.946
36.31872288,32.3001587719,651.82
36.318089111,32.3001920539,651.492
36.318073883,32.3002691926,651.508
36.3181830971,32.3002473372,651.502
36.3183392515,32.3003356239,651.548
36.3183316681,32.3002234393,651.611
36.3184554209,32.300211365,651.71
36.3186368253,32.3002094038,651.751
36.3186818274,32.3003364066,651.965
36.3186887873,32.3005425438,652.046
36.3189613917,32.3004244511,652.365
36.3190128192,32.3003727721,652.152
36.3190175791,32.3003990595,652.236
36.3189205312,32.3005023301,652.19
36.3189779731,32.3004918234,652.333
36.3190024984,32.3004864402,652.292
36.318989936,32.3004377336,652.382
36.3189837397,32.3004207463,652.371
36.318830898,32.3004470811,652.229
36.3188308754,32.3004452328,652.119
36.3188274077,32.3004395107,651.81
36.3188274801,32.3004306734,652.159
36.3188066232,32.3003687851,652.075
36.3188269335,32.300403357,652.127
36.3188293099,32.3004222806,652.224
36.3187159978,32.3004624229,652.059
36.3187082297,32.3004445388,652.066
36.3186890993,32.3004508752,652.048
36.3186934744,32.3004682753,652.022
36.3186703347,32.3004766939,651.954
36.3185361843,32.3004156609,651.761
36.3185566833,32.3004500328,651.877
36.318578049,32.3004675896,651.883
36.3186021331,32.3005042653,651.864
36.3184846098,32.3004970066,651.774
36.3183719967,32.3005213899,651.756
36.3183598093,32.3004946361,651.775
36.3183495381,32.3004656832,651.694
36.3183496589,32.300446909,651.679
36.3182372456,32.3005640474,651.688
36.3182094571,32.3005135724,651.613
36.3182085,32.3004795871,651.655
36.3176323351,32.3004793207,651.396
36.317485077,32.3004473464,651.262
36.317622982,32.3003595234,651.316
36.3176787883,32.3001786932,651.294
36.3177208119,32.3001689631,651.308
36.3177816462,32.3002127539,651.448
36.3177717048,32.3002402981,651.391
36.317866553,32.3003131299,651.442
36.3178946624,32.3003012773,651.329
36.318020551,32.3003535923,651.479
36.317977496,32.3003797063,651.518
36.3179539605,32.3003930965,651.485
36.3179974397,32.3004494475,651.491
36.3179814712,32.3004608144,651.577
36.3179937064,32.3004741146,651.549
36.3180089485,32.3004667396,651.563
36.3180160915,32.3004682366,651.549
36.3181519516,32.3005188946,651.542
36.318137407,32.3004817109,651.587
36.3180738888,32.3004633356,651.369
36.3180551589,32.3004485868,651.533
36.3180292604,32.3004866953,651.549
36.3180360747,32.3004682587,651.531
36.3179829006,32.3004943627,651.499
36.3179791001,32.3005204731,651.45
36.3177626973,32.3005310375,651.329
36.3177636277,32.3005367911,651.108
36.3177491351,32.3004925647,651.38
36.3177548768,32.3005071125,651.324
36.3177716583,32.3005883241,651.507
36.3177665439,32.3005486497,651.411
36.3176667361,32.3006416915,651.378
36.3176581163,32.3005992798,651.288
36.317642022,32.3005699454,652.016
36.317641556,32.3005743858,651.444
36.3176539106,32.3005592367,651.412
36.3176402232,32.3005608993,651.354
36.3176324585,32.3005085254,651.347
36.3174639327,32.3003914116,651.295
36.3174807846,32.3004523345,651.312
36.3175141516,32.3005353296,651.236
36.3175225436,32.3005556248,651.286
36.3175183359,32.3005771041,651.353
36.3173337732,32.3006108852,651.286
36.3173275286,32.3005890562,651.178
36.3173201772,32.3005600685,651.183
36.3172718243,32.300546266,651.264
36.3170896169,32.3005659866,651.189
36.3170957087,32.3005779164,651.203
36.3171036011,32.3006146899,651.109
36.3171111478,32.3006205565,651.014
36.3171138768,32.300650126,651.055
36.3168797309,32.3005154927,651.167
36.3168796759,32.3005153308,651.172
36.3169077218,32.3005817277,651.164
36.3169320456,32.3007467483,651.188
36.3169407,32.3007189901,650.986
36.316929787,32.3006357159,651.056
36.3169287118,32.3006302702,651.073
36.3169219858,32.3006029271,651.074
36.3167588428,32.3005178741,651.215
36.3167804743,32.3006163465,650.985
36.3167844281,32.3006462298,651.037
36.316825103,32.3007990508,651.103
36.3168170626,32.3007640548,651.17
36.316807511,32.3007800809,651.092
36.3167898908,32.3007735906,651.089
36.3167944582,32.3006806943,651.008
36.3166228686,32.3006856502,650.94
36.3166213979,32.3006782512,650.838
36.3166310544,32.300664722,650.952
36.3166283751,32.3006331233,651.005
36.3165373444,32.3006181003,651.001
36.3164431493,32.3006300207,650.958
36.3164625439,32.3006687939,650.903
36.3164733256,32.3007004746,650.916
36.3164767712,32.3007417867,650.82
36.3163954422,32.3007291309,650.842
36.3163198345,32.300684135,650.898
36.3163332058,32.3007052792,650.817
36.3163492481,32.3007347314,650.786
36.3163494985,32.3007465504,650.782
36.3161894159,32.3007947757,650.834
36.3161833848,32.3007808436,650.672
36.316166351,32.3007527977,650.746
36.316165517,32.3007436258,650.764
36.3160212016,32.3007909456,650.628
36.3160783703,32.3008328309,650.818
36.3162842714,32.3012518643,650.832
36.3162740298,32.3012548669,650.888
36.3162445127,32.3012714835,650.936
36.3162387252,32.3012740321,650.773
36.3162209448,32.3012831244,650.878
36.3161337404,32.3011388372,650.866
36.3161475259,32.301069511,650.875
36.316222031,32.3011041833,650.786
36.316200564,32.3011270228,650.819
36.3162022848,32.3011453481,650.86
36.3162105205,32.3011389367,650.696
36.3162260081,32.3011090265,650.673
36.3162433496,32.3010987748,650.74
36.3162402002,32.301094763,650.776
36.3162044839,32.3010706236,650.728
36.3161438027,32.3010802559,650.787
36.3161220711,32.3010727107,650.831
36.3160714553,32.3010318409,650.738
36.3160465943,32.30105673,650.743
36.316008297,32.3010890772,650.752
36.315992406,32.3010250257,650.751
36.3159104295,32.3009628002,650.715
36.3159637579,32.3009510146,650.599
36.3159904331,32.3009329714,650.628
36.3159641229,32.3008686779,650.561
36.3159640508,32.3008688589,650.573
36.3160260614,32.3008333094,650.646
36.316017528,32.3008057567,650.697
36.3156107475,32.3008244493,650.571
36.3156628366,32.300891239,650.689
36.3156932844,32.3010083532,650.705
36.315758206,32.3011252271,650.691
36.3158361684,32.3012170003,650.816
36.3159283285,32.3013280169,650.813
36.3159840934,32.3014575679,650.886
36.3162118135,32.3014284222,650.896
36.3163133157,32.3013617862,650.838
36.3163200757,32.3013597429,650.917
36.3163502033,32.3013409569,650.895
36.3163983434,32.3013625252,651.018
36.3165206076,32.3013736123,650.911
36.3163595183,32.3014203499,650.846
36.3163671306,32.301417668,650.952
36.3163972905,32.3013980431,650.958
36.3164132754,32.3013992999,650.963
36.316460152,32.3014113034,650.926
36.3164499382,32.3013974532,650.907
36.3164292568,32.3014054891,650.921
36.3164394705,32.3014193392,650.923
36.3164872364,32.3014467808,650.937
36.3163773215,32.3016036061,650.902
36.3164844197,32.3017831093,650.889
36.3164883255,32.3017942829,650.995
36.316495726,32.3018212144,651.033
36.3164984865,32.3018298914,650.808
36.3165054976,32.3018997287,650.836
36.3166136114,32.3018806074,650.901
36.3166146941,32.3018144949,650.944
36.316618262,32.3018075565,651.098
36.3167017976,32.3018234479,650.998
36.3167855365,32.3018542514,651.002
36.3167651607,32.3018090668,651.055
36.3167534037,32.3017601545,651.135
36.3167489156,32.3017795533,651.156
36.3167006076,32.3017764352,651.161
36.3166776724,32.3017581616,651.07
36.3166573775,32.3017248155,651.102
36.3166525082,32.3016947419,651.059
36.3166675941,32.3016771523,651.051
36.316682844,32.3016677847,651.096
36.3166736502,32.3016400755,651.117
36.3166406617,32.3016428367,651.071
36.3166186784,32.3016390449,651.022
36.3166277959,32.3016309395,650.981
36.3164646757,32.3015548398,650.885
36.3165252976,32.3016046834,650.958
36.316624792,32.3015631949,651.092
36.3165744454,32.3015835477,650.846
36.3165649524,32.30158612,651.017
36.3165348433,32.3015359896,651.023
36.3165364543,32.3015053089,651.009
36.3165472332,32.3015106512,650.599
36.3165417672,32.3015117092,650.64
36.3165401214,32.3015090998,650.996
36.3165522805,32.3015039974,650.965
36.3165519506,32.301506552,650.694
36.3165599944,32.3015174728,650.594
36.3165649959,32.301514895,650.814
36.3165969387,32.3014908451,650.855
36.316589217,32.3014828249,650.98
36.3165596081,32.3014493084,650.967
36.3165182969,32.3014556955,650.683
36.3165241396,32.3014567892,650.776
36.3165250108,32.3014594415,651.01
36.3165114104,32.3014612926,650.745
36.3165135518,32.3014636181,651.069
36.3165084993,32.301465493,651.004
36.3164660649,32.3014598975,650.957
36.3164337173,32.3014377483,650.977
36.3164090984,32.30146507,651
36.3164040358,32.3014669901,650.868
36.3163985004,32.3014710604,650.921
36.3163012184,32.3015259103,650.937
36.3159546182,32.3016873257,650.831
36.3160643182,32.3016441969,650.876
36.3161874516,32.3015872802,650.882
36.3162811836,32.3017069659,650.882
36.3163156809,32.301802575,650.865
36.316318107,32.3018108221,650.949
36.3163229913,32.3018369191,650.958
36.3163342773,32.3019072869,650.907
36.3163232782,32.3018456359,650.81
36.3161904089,32.3018130375,650.929
36.3161925235,32.3018201333,651.005
36.3161981715,32.3018479007,651.046
36.3161995418,32.3018531635,650.874
36.3161987783,32.3019184887,650.942
36.3159027397,32.3017953361,650.853
36.3159038135,32.3018737647,650.815
36.3159067117,32.3018815478,650.883
36.315913353,32.3019089368,650.903
36.3159134592,32.3019141567,650.784
36.3159217504,32.3019401336,650.782
36.3158171106,32.3019829111,650.754
36.3158946018,32.3021195385,650.871
36.3158864295,32.3021224508,650.756
36.3158688143,32.3021268258,651.086
36.3158625267,32.302128432,651.144
36.3157795618,32.3021584401,651.076
36.3157982556,32.3021484832,651.027
36.3158097545,32.3021458302,651.134
36.3158558814,32.3021155152,651.106
36.3157679806,32.3019716035,651.16
36.3157845625,32.3019591224,651.179
36.315779999,32.3019654023,651.173
36.3157836002,32.3019681478,650.832
36.315792368,32.3019618309,650.758
36.3157910038,32.3019588043,651.159
36.3158027387,32.3019563476,650.709
36.315767509,32.3018998872,650.699
36.3157480374,32.3019139716,651.136
36.3157245372,32.3019103012,651.174
36.315725116,32.3018985651,651.094
36.3157355263,32.3018971931,650.721
36.3157419449,32.3019089397,650.741
36.3157429789,32.3019110135,651.182
36.3157546116,32.3019062674,651.16
36.3157522583,32.3019039798,650.73
36.3157611206,32.3018827842,650.78
36.315708319,32.3018377135,650.747
36.3156995112,32.3018407486,650.721
36.3156852046,32.3018447698,651.122
36.3156766425,32.3018470633,651.182
36.3156213453,32.3018698488,651.163
36.3156022986,32.3018752462,651.075
36.3154415834,32.3015984706,651.102
36.3154225786,32.3016081687,651.073
36.3154326591,32.3016250318,651.024
36.3154503846,32.3016157778,651.102
36.3154837898,32.3016924432,651.041
36.315501634,32.3016885622,651.166
36.3155659197,32.3016592867,651.165
36.3155770179,32.3016516419,650.822
36.3155308882,32.3015102389,651.504
36.315562344,32.3014975999,650.884
36.3156032611,32.3015729187,650.896
36.3155907545,32.3015504144,650.902
36.3155608326,32.30156258,650.956
36.3155745285,32.3015885815,650.916
36.3156036463,32.3016358263,650.911
36.3156331643,32.3016218789,650.941
36.3156589552,32.3016183698,650.747
36.3157521476,32.3014310619,650.822
36.3154830678,32.3014904978,650.786
36.3154719076,32.301492183,650.655
36.3154556563,32.3014952024,651.08
36.3154481309,32.3014989114,651.178
36.3153932279,32.301525273,651.141
36.3153408807,32.3015156887,650.547
36.3153250985,32.3015249617,650.605
36.3153145934,32.3015115829,650.37
36.3153303755,32.3015023099,650.504
36.3152967956,32.3011831993,650.815
36.3153097749,32.3011765659,650.711
36.3153253708,32.3012007833,650.763
36.3153138018,32.3012072601,650.776
36.3155139107,32.3011847515,650.76
36.31532898,32.3012590369,650.764
36.315319818,32.3012643744,650.637
36.3153073212,32.3012687764,651.005
36.3153026034,32.3012737231,651.069
36.3152485206,32.3013046489,651.081
36.3152390279,32.3013081138,650.998
36.3151549563,32.301221209,650.985
36.3151702968,32.3012096766,650.869
36.315155073,32.3011950769,650.896
36.3151397325,32.3012066092,650.663
36.3151052196,32.3011714223,650.413
36.3150970063,32.301157906,650.397
36.315198458,32.3010653207,650.665
36.3151906022,32.3010706737,650.48
36.3151756135,32.3010770903,650.901
36.3151681367,32.3010795636,650.967
36.3151112731,32.3011001174,650.976
36.3150864212,32.3011040059,650.523
36.3149868788,32.300944759,650.661
36.3150026335,32.3009341068,650.892
36.3148666809,32.3007320612,650.712
36.3148550253,32.3007349139,650.555
36.3148402701,32.3007413194,650.317
36.3147746681,32.300659103,650.397
36.3147933272,32.3006489211,650.392
36.3147620026,32.3006426953,650.408
36.3147818405,32.3006334048,650.359
36.3147213791,32.3005382309,650.358
36.3147095165,32.3005450078,650.048
36.3146800163,32.3005630124,649.718
36.3146710896,32.3005493221,649.698
36.3146896245,32.3005402775,649.653
36.3146980187,32.3005555775,649.602
36.3147431199,32.300548292,650.512
36.3148061825,32.300519758,650.477
36.314812345,32.3005192259,650.328
36.314823702,32.300515393,650.031
36.3148295247,32.3005131147,650.138
36.3149465806,32.3006919546,650.61
36.3149379397,32.3006982252,650.298
36.3149275246,32.300702672,650.638
36.315007941,32.3007859393,650.59
36.3150031723,32.3007884518,650.329
36.3149909217,32.3007930139,650.687
36.3149844459,32.3007983368,650.787
36.3150725785,32.3009170447,650.845
36.3150907346,32.300915244,650.818
36.3151026218,32.3009757962,650.921
36.3151177451,32.3009621288,650.872
36.3151300735,32.3009674305,650.525
36.3151283699,32.3009644248,650.84
36.3151186995,32.3009689912,650.914
36.3151196612,32.3009703624,650.521
36.3151261078,32.300970486,650.382
36.3150860793,32.300910515,650.386
36.3150821492,32.3009138768,650.54
36.3150839501,32.3009161512,650.84
36.3150931974,32.3009099745,650.709
36.3150909406,32.3009077581,650.5
36.315111773,32.3008903345,650.658
36.3152231794,32.3008504827,650.452
36.3152315041,32.3008574607,650.69
36.3152360921,32.3008923698,650.681
36.3152421152,32.300893462,650.579
36.3153957552,32.301053459,650.735
36.3154171708,32.3008287765,650.605
36.3154083007,32.3008075476,650.634
36.3153945252,32.300781105,650.644
36.3153897963,32.30077818,650.534
36.3151410521,32.3007671224,650.447
36.315289499,32.3007128873,650.469
36.3150949118,32.3004584285,650.208
36.3155439425,32.3005122315,650.45
36.3156551971,32.3005522434,650.47
36.3156695375,32.3006171561,650.49
36.3156708184,32.3006220591,650.611
36.3156863963,32.3006465382,650.608
36.3157316375,32.3006281062,650.607
36.3157307932,32.3006320089,650.55
36.3156891654,32.3006515813,650.55
36.3157726977,32.3007717449,650.591
36.315794555,32.3007582706,650.608
36.3158301899,32.3007409421,650.578
36.3159585414,32.3008646154,650.598
36.3159594885,32.3008891511,650.63
36.3159227971,32.3009060471,650.586
